Speed,occupancy,Ilane_n
64.80198413,7.283333333,0
64.80198413,7.283333333,0
64.80198413,7.283333333,0
66.96666667,5.83968254,0
66.96666667,5.83968254,0
66.96666667,5.83968254,0
66.96666667,5.83968254,0
66.23968254,4.544444444,0
66.23968254,4.544444444,0
66.23968254,4.544444444,0
66.23968254,4.544444444,0
64.91825397,5,0
64.91825397,5,0
64.91825397,5,0
64.91825397,5,0
66.88690476,4.405555556,0
66.88690476,4.405555556,0
66.88690476,4.405555556,0
66.88690476,4.405555556,0
66.88036963,3.609126984,0
66.88036963,3.609126984,0
66.88036963,3.609126984,0
66.88036963,3.609126984,0
66.99444444,6.27718254,0
66.99444444,6.27718254,0
66.99444444,6.27718254,0
66.99444444,6.27718254,0
64.06111111,9.989102564,0
64.06111111,9.989102564,0
64.06111111,9.989102564,0
64.06111111,9.989102564,0
57.4,13.25799756,0
57.4,13.25799756,0
57.4,13.25799756,0
57.4,13.25799756,0
56.52777778,12.25,0
56.52777778,12.25,0
56.52777778,12.25,0
56.52777778,12.25,0
54.22777778,12.65,0
54.22777778,12.65,0
54.22777778,12.65,0
54.22777778,12.65,0
53.52698413,12.52222222,0
53.52698413,12.52222222,0
53.52698413,12.52222222,0
53.52698413,12.52222222,0
54.81190476,11.69246032,0
54.81190476,11.69246032,0
54.81190476,11.69246032,0
54.81190476,11.69246032,0
64.33385226,6.186019536,0
64.33385226,6.186019536,0
64.33385226,6.186019536,0
64.33385226,6.186019536,0
64.40079365,7.121031746,0
64.40079365,7.121031746,0
64.40079365,7.121031746,0
64.40079365,7.121031746,0
65.4765873,6.996794872,0
65.4765873,6.996794872,0
65.4765873,6.996794872,0
65.4765873,6.996794872,0
66.29644765,6.622542735,0
66.29644765,6.622542735,0
66.29644765,6.622542735,0
66.29644765,6.622542735,0
64.94444444,6.061904762,0
64.94444444,6.061904762,0
64.94444444,6.061904762,0
64.94444444,6.061904762,0
65.67222222,4.679761905,0
65.67222222,4.679761905,0
65.67222222,4.679761905,0
65.67222222,4.679761905,0
66.50311355,4.656410256,0
66.50311355,4.656410256,0
66.50311355,4.656410256,0
66.50311355,4.656410256,0
65.98928571,4.524603175,0
65.98928571,4.524603175,0
65.98928571,4.524603175,0
65.98928571,4.524603175,0
65.65589133,4.177777778,0
65.65589133,4.177777778,0
65.65589133,4.177777778,0
65.65589133,4.177777778,0
67.62488553,6.216746795,0
67.62488553,6.216746795,0
67.62488553,6.216746795,0
67.62488553,6.216746795,0
63.67196322,10.57741518,0
63.67196322,10.57741518,0
63.67196322,10.57741518,0
63.67196322,10.57741518,0
61.08698524,12.43668091,0
61.08698524,12.43668091,0
61.08698524,12.43668091,0
61.08698524,12.43668091,0
54.32478632,14.33063568,0
54.32478632,14.33063568,0
54.32478632,14.33063568,0
54.32478632,14.33063568,0
55.80625,11.01423611,0
55.80625,11.01423611,0
55.80625,11.01423611,0
55.80625,11.01423611,0
49.78115079,14.9620116,0
49.78115079,14.9620116,0
49.78115079,14.9620116,0
49.78115079,14.9620116,0
51.00992063,13.62078373,0
51.00992063,13.62078373,0
51.00992063,13.62078373,0
51.00992063,13.62078373,0
53.44015152,11.83434343,0
53.44015152,11.83434343,0
53.44015152,11.83434343,0
53.44015152,11.83434343,0
59.4979243,9.123076923,0
59.4979243,9.123076923,0
59.4979243,9.123076923,0
59.4979243,9.123076923,0
63.88308081,7.054040404,0
63.88308081,7.054040404,0
63.88308081,7.054040404,0
63.88308081,7.054040404,0
63.7265873,6.35515873,0
63.7265873,6.35515873,0
63.7265873,6.35515873,0
63.7265873,6.35515873,0
65.42460317,5.583730159,0
65.42460317,5.583730159,0
65.42460317,5.583730159,0
65.42460317,5.583730159,0
65.10515873,4.41875,0
65.10515873,4.41875,0
65.10515873,4.41875,0
65.10515873,4.41875,0
64.975,5.019047619,0
64.975,5.019047619,0
64.975,5.019047619,0
64.975,5.019047619,0
65.54444444,4.911111111,0
65.54444444,4.911111111,0
65.54444444,4.911111111,0
65.54444444,4.911111111,0
64.90912698,4.161111111,0
64.90912698,4.161111111,0
64.90912698,4.161111111,0
64.90912698,4.161111111,0
64.11071429,6.176190476,0
64.11071429,6.176190476,0
64.11071429,6.176190476,0
64.11071429,6.176190476,0
61.621875,9.937103175,0
61.621875,9.937103175,0
61.621875,9.937103175,0
61.621875,9.937103175,0
57.53888889,12.75714286,0
57.53888889,12.75714286,0
57.53888889,12.75714286,0
57.53888889,12.75714286,0
59.32667888,10.21340049,0
59.32667888,10.21340049,0
59.32667888,10.21340049,0
59.32667888,10.21340049,0
58.1702381,9.628479853,0
58.1702381,9.628479853,0
58.1702381,9.628479853,0
58.1702381,9.628479853,0
62.12979243,7.868040293,0
62.12979243,7.868040293,0
62.12979243,7.868040293,0
62.12979243,7.868040293,0
64.42261905,6.653571429,0
64.42261905,6.653571429,0
64.42261905,6.653571429,0
64.42261905,6.653571429,0
64.60238095,5.566666667,0
64.60238095,5.566666667,0
64.60238095,5.566666667,0
64.60238095,5.566666667,0
64.4718254,6.404761905,0
64.4718254,6.404761905,0
64.4718254,6.404761905,0
64.4718254,6.404761905,0
65.26056929,6.24884768,0
65.26056929,6.24884768,0
65.26056929,6.24884768,0
65.26056929,6.24884768,0
64.79455128,6.067521368,0
64.79455128,6.067521368,0
64.79455128,6.067521368,0
64.79455128,6.067521368,0
64.65396825,4.999206349,0
64.65396825,4.999206349,0
64.65396825,4.999206349,0
64.65396825,4.999206349,0
64.93015873,4.161111111,0
64.93015873,4.161111111,0
64.93015873,4.161111111,0
64.93015873,4.161111111,0
64.59869124,4.193242521,0
64.59869124,4.193242521,0
64.59869124,4.193242521,0
64.59869124,4.193242521,0
64.45836386,4.676068376,0
64.45836386,4.676068376,0
64.45836386,4.676068376,0
64.45836386,4.676068376,0
65.61271946,4.151136364,0
65.61271946,4.151136364,0
65.61271946,4.151136364,0
65.61271946,4.151136364,0
65.75079365,6.217460317,0
65.75079365,6.217460317,0
65.75079365,6.217460317,0
65.75079365,6.217460317,0
65.03134921,9.712454212,0
65.03134921,9.712454212,0
65.03134921,9.712454212,0
65.03134921,9.712454212,0
62.76111111,11.73894994,0
62.76111111,11.73894994,0
62.76111111,11.73894994,0
62.76111111,11.73894994,0
61.47222222,9.542307692,0
61.47222222,9.542307692,0
61.47222222,9.542307692,0
61.47222222,9.542307692,0
61.22222222,9.088888889,0
61.22222222,9.088888889,0
61.22222222,9.088888889,0
61.22222222,9.088888889,0
63.540625,7.946081349,0
63.540625,7.946081349,0
63.540625,7.946081349,0
63.540625,7.946081349,0
63.54444444,6.338888889,0
63.54444444,6.338888889,0
63.54444444,6.338888889,0
63.54444444,6.338888889,0
62.79126984,6.377777778,0
62.79126984,6.377777778,0
62.79126984,6.377777778,0
62.79126984,6.377777778,0
64.7281746,6.46031746,0
64.7281746,6.46031746,0
64.7281746,6.46031746,0
64.7281746,6.46031746,0
65.65714286,7.216666667,0
65.65714286,7.216666667,0
65.65714286,7.216666667,0
65.65714286,7.216666667,0
65.38095238,6.938095238,0
65.38095238,6.938095238,0
65.38095238,6.938095238,0
65.38095238,6.938095238,0
66.54357864,5.539316239,0
66.54357864,5.539316239,0
66.54357864,5.539316239,0
66.54357864,5.539316239,0
66.08690476,4.777777778,0
66.08690476,4.777777778,0
66.08690476,4.777777778,0
66.08690476,4.777777778,0
66.21785714,4.661111111,0
66.21785714,4.661111111,0
66.21785714,4.661111111,0
66.21785714,4.661111111,0
66.6536075,4.8,0
66.6536075,4.8,0
66.6536075,4.8,0
66.6536075,4.8,0
65.66981074,3.916666667,0
65.66981074,3.916666667,0
65.66981074,3.916666667,0
65.66981074,3.916666667,0
71.14285714,6.121367521,0
71.14285714,6.121367521,0
71.14285714,6.121367521,0
71.14285714,6.121367521,0
68.43862434,9.65026455,0
68.43862434,9.65026455,0
68.43862434,9.65026455,0
68.43862434,9.65026455,0
66.7037037,10.81253561,0
66.7037037,10.81253561,0
66.7037037,10.81253561,0
66.7037037,10.81253561,0
64.89470899,10.58042328,0
64.89470899,10.58042328,0
64.89470899,10.58042328,0
64.89470899,10.58042328,0
64.82222222,10.43703704,0
64.82222222,10.43703704,0
64.82222222,10.43703704,0
64.82222222,10.43703704,0
65.11111111,9.219373219,0
65.11111111,9.219373219,0
65.11111111,9.219373219,0
65.11111111,9.219373219,0
67.5037037,7.6,0
67.5037037,7.6,0
67.5037037,7.6,0
67.5037037,7.6,0
68.95396825,6.585185185,0
68.95396825,6.585185185,0
68.95396825,6.585185185,0
68.95396825,6.585185185,0
69.43492063,6.266666667,0
69.43492063,6.266666667,0
69.43492063,6.266666667,0
69.43492063,6.266666667,0
69.37037037,7.340740741,0
69.37037037,7.340740741,0
69.37037037,7.340740741,0
69.37037037,7.340740741,0
68.17883598,7.714814815,0
68.17883598,7.714814815,0
68.17883598,7.714814815,0
68.17883598,7.714814815,0
68.86560847,6.139850427,0
68.86560847,6.139850427,0
68.86560847,6.139850427,0
68.86560847,6.139850427,0
69.07619048,4.785185185,0
69.07619048,4.785185185,0
69.07619048,4.785185185,0
69.07619048,4.785185185,0
69.52222222,4.644444444,0
69.52222222,4.644444444,0
69.52222222,4.644444444,0
69.52222222,4.644444444,0
69.83597884,5.059259259,0
69.83597884,5.059259259,0
69.83597884,5.059259259,0
69.83597884,5.059259259,0
68.95208333,4.163888889,0
68.95208333,4.163888889,0
68.95208333,4.163888889,0
68.95208333,4.163888889,0
66.66388889,5.982142857,0
66.66388889,5.982142857,0
66.66388889,5.982142857,0
66.66388889,5.982142857,0
64.43333333,9.724603175,0
64.43333333,9.724603175,0
64.43333333,9.724603175,0
64.43333333,9.724603175,0
61.68888889,11.74047619,0
61.68888889,11.74047619,0
61.68888889,11.74047619,0
61.68888889,11.74047619,0
59.45555556,11.65793651,0
59.45555556,11.65793651,0
59.45555556,11.65793651,0
59.45555556,11.65793651,0
56.47579365,12.2015873,0
56.47579365,12.2015873,0
56.47579365,12.2015873,0
56.47579365,12.2015873,0
53.61904762,12.83769841,0
53.61904762,12.83769841,0
53.61904762,12.83769841,0
53.61904762,12.83769841,0
52.70555556,12.01666667,0
52.70555556,12.01666667,0
52.70555556,12.01666667,0
52.70555556,12.01666667,0
55.40952381,11.18849206,0
55.40952381,11.18849206,0
55.40952381,11.18849206,0
55.40952381,11.18849206,0
63.10555556,7.244494048,0
63.10555556,7.244494048,0
63.10555556,7.244494048,0
63.10555556,7.244494048,0
66.80555556,7.111111111,0
66.80555556,7.111111111,0
66.80555556,7.111111111,0
66.80555556,7.111111111,0
65.67777778,6.666666667,0
65.67777778,6.666666667,0
65.67777778,6.666666667,0
65.67777778,6.666666667,0
66.82301587,5.594444444,0
66.82301587,5.594444444,0
66.82301587,5.594444444,0
66.82301587,5.594444444,0
65.28253968,5.258730159,0
65.28253968,5.258730159,0
65.28253968,5.258730159,0
65.28253968,5.258730159,0
66.1781746,4.894444444,0
66.1781746,4.894444444,0
66.1781746,4.894444444,0
66.1781746,4.894444444,0
65.33373016,5.016666667,0
65.33373016,5.016666667,0
65.33373016,5.016666667,0
65.33373016,5.016666667,0
67.04027778,3.84047619,0
67.04027778,3.84047619,0
67.04027778,3.84047619,0
67.04027778,3.84047619,0
66.44761905,6.351984127,0
66.44761905,6.351984127,0
66.44761905,6.351984127,0
66.44761905,6.351984127,0
64.23382937,9.493978938,0
64.23382937,9.493978938,0
64.23382937,9.493978938,0
64.23382937,9.493978938,0
61.84786325,11.37312271,0
61.84786325,11.37312271,0
61.84786325,11.37312271,0
61.84786325,11.37312271,0
61.79444444,10.35039683,0
61.79444444,10.35039683,0
61.79444444,10.35039683,0
61.79444444,10.35039683,0
63.08888889,8.94047619,0
63.08888889,8.94047619,0
63.08888889,8.94047619,0
63.08888889,8.94047619,0
64.00595238,8.276984127,0
64.00595238,8.276984127,0
64.00595238,8.276984127,0
64.00595238,8.276984127,0
64.03134921,7.127777778,0
64.03134921,7.127777778,0
64.03134921,7.127777778,0
64.03134921,7.127777778,0
65.20833333,6.388888889,0
65.20833333,6.388888889,0
65.20833333,6.388888889,0
65.20833333,6.388888889,0
65.24880952,6.193650794,0
65.24880952,6.193650794,0
65.24880952,6.193650794,0
65.24880952,6.193650794,0
65.99409722,6.985363248,0
65.99409722,6.985363248,0
65.99409722,6.985363248,0
65.99409722,6.985363248,0
66.91507937,7.006746032,0
66.91507937,7.006746032,0
66.91507937,7.006746032,0
66.91507937,7.006746032,0
66.96111111,6.094444444,0
66.96111111,6.094444444,0
66.96111111,6.094444444,0
66.96111111,6.094444444,0
65.98055556,5.2,0
65.98055556,5.2,0
65.98055556,5.2,0
65.98055556,5.2,0
65.70992063,5.405555556,0
65.70992063,5.405555556,0
65.70992063,5.405555556,0
65.70992063,5.405555556,0
65.66904762,5.066666667,0
65.66904762,5.066666667,0
65.66904762,5.066666667,0
65.66904762,5.066666667,0
66.35436508,4.638888889,0
66.35436508,4.638888889,0
66.35436508,4.638888889,0
66.35436508,4.638888889,0
65.43942308,5.180555556,0
65.43942308,5.180555556,0
65.43942308,5.180555556,0
65.43942308,5.180555556,0
63.61666667,7.884126984,0
63.61666667,7.884126984,0
63.61666667,7.884126984,0
63.61666667,7.884126984,0
61.76111111,9.563888889,0
61.76111111,9.563888889,0
61.76111111,9.563888889,0
61.76111111,9.563888889,0
61,8.753968254,0
61,8.753968254,0
61,8.753968254,0
61,8.753968254,0
62.18333333,7.105555556,0
62.18333333,7.105555556,0
62.18333333,7.105555556,0
62.18333333,7.105555556,0
62.64404762,7.233333333,0
62.64404762,7.233333333,0
62.64404762,7.233333333,0
62.64404762,7.233333333,0
60.70436508,5.712698413,0
60.70436508,5.712698413,0
60.70436508,5.712698413,0
60.70436508,5.712698413,0
61.14027778,5.272222222,0
61.14027778,5.272222222,0
61.14027778,5.272222222,0
61.14027778,5.272222222,0
63.46376679,5.15,0
63.46376679,5.15,0
63.46376679,5.15,0
63.46376679,5.15,0
64.70555556,6.299206349,0
64.70555556,6.299206349,0
64.70555556,6.299206349,0
64.70555556,6.299206349,0
64.42777778,6.916269841,0
64.42777778,6.916269841,0
64.42777778,6.916269841,0
64.42777778,6.916269841,0
65.34880952,5.577777778,0
65.34880952,5.577777778,0
65.34880952,5.577777778,0
65.34880952,5.577777778,0
65.92619048,4.722222222,0
65.92619048,4.722222222,0
65.92619048,4.722222222,0
65.92619048,4.722222222,0
65.56639194,4.31025641,0
65.56639194,4.31025641,0
65.56639194,4.31025641,0
65.56639194,4.31025641,0
65.37615995,5.018386243,0
65.37615995,5.018386243,0
65.37615995,5.018386243,0
65.37615995,5.018386243,0
64.87142857,4.283333333,0
64.87142857,4.283333333,0
64.87142857,4.283333333,0
64.87142857,4.283333333,0
66.25595238,5.713095238,0
66.25595238,5.713095238,0
66.25595238,5.713095238,0
66.25595238,5.713095238,0
63.99786325,9.617185592,0
63.99786325,9.617185592,0
63.99786325,9.617185592,0
63.99786325,9.617185592,0
60.08174603,11.0791514,0
60.08174603,11.0791514,0
60.08174603,11.0791514,0
60.08174603,11.0791514,0
61.16111111,9.953174603,0
61.16111111,9.953174603,0
61.16111111,9.953174603,0
61.16111111,9.953174603,0
56.89122024,10.59241071,0
56.89122024,10.59241071,0
56.89122024,10.59241071,0
56.89122024,10.59241071,0
63.37777778,7.581746032,0
63.37777778,7.581746032,0
63.37777778,7.581746032,0
63.37777778,7.581746032,0
65.11111111,6.205555556,0
65.11111111,6.205555556,0
65.11111111,6.205555556,0
65.11111111,6.205555556,0
64.56825397,6.477777778,0
64.56825397,6.477777778,0
64.56825397,6.477777778,0
64.56825397,6.477777778,0
66.62777778,5.872222222,0
66.62777778,5.872222222,0
66.62777778,5.872222222,0
66.62777778,5.872222222,0
66.38452381,6.337698413,0
66.38452381,6.337698413,0
66.38452381,6.337698413,0
66.38452381,6.337698413,0
64.73888889,6.705555556,0
64.73888889,6.705555556,0
64.73888889,6.705555556,0
64.73888889,6.705555556,0
66.3968254,6.353571429,0
66.3968254,6.353571429,0
66.3968254,6.353571429,0
66.3968254,6.353571429,0
66.86749847,4.882638889,0
66.86749847,4.882638889,0
66.86749847,4.882638889,0
66.86749847,4.882638889,0
64.00543346,4.961111111,0
64.00543346,4.961111111,0
64.00543346,4.961111111,0
64.00543346,4.961111111,0
66.52896825,4.816666667,0
66.52896825,4.816666667,0
66.52896825,4.816666667,0
66.52896825,4.816666667,0
65.99648962,3.494444444,0
65.99648962,3.494444444,0
65.99648962,3.494444444,0
65.99648962,3.494444444,0
67.41825397,6.021031746,0
67.41825397,6.021031746,0
67.41825397,6.021031746,0
67.41825397,6.021031746,0
63.69087302,9.392918193,0
63.69087302,9.392918193,0
63.69087302,9.392918193,0
63.69087302,9.392918193,0
58.71111111,13.41086136,0
58.71111111,13.41086136,0
58.71111111,13.41086136,0
58.71111111,13.41086136,0
53.82777778,14.0468254,0
53.82777778,14.0468254,0
53.82777778,14.0468254,0
53.82777778,14.0468254,0
52.28888889,13.53373016,0
52.28888889,13.53373016,0
52.28888889,13.53373016,0
52.28888889,13.53373016,0
37.72936508,19.7,0
37.72936508,19.7,0
37.72936508,19.7,0
37.72936508,19.7,0
54.28730159,11.36309524,0
54.28730159,11.36309524,0
54.28730159,11.36309524,0
54.28730159,11.36309524,0
58.77222222,8.844444444,0
58.77222222,8.844444444,0
58.77222222,8.844444444,0
58.77222222,8.844444444,0
64.95,6.6,0
64.95,6.6,0
64.95,6.6,0
64.95,6.6,0
65.17777778,6.783333333,0
65.17777778,6.783333333,0
65.17777778,6.783333333,0
65.17777778,6.783333333,0
64.29761905,7.916666667,0
64.29761905,7.916666667,0
64.29761905,7.916666667,0
64.29761905,7.916666667,0
65.88333333,6.955555556,0
65.88333333,6.955555556,0
65.88333333,6.955555556,0
65.88333333,6.955555556,0
65.87493895,4.658547009,0
65.87493895,4.658547009,0
65.87493895,4.658547009,0
65.87493895,4.658547009,0
63.94761905,5.152380952,0
63.94761905,5.152380952,0
63.94761905,5.152380952,0
63.94761905,5.152380952,0
65.73690476,5.55952381,0
65.73690476,5.55952381,0
65.73690476,5.55952381,0
65.73690476,5.55952381,0
65.94285714,4.316666667,0
65.94285714,4.316666667,0
65.94285714,4.316666667,0
65.94285714,4.316666667,0
66.47738095,6.316269841,0
66.47738095,6.316269841,0
66.47738095,6.316269841,0
66.47738095,6.316269841,0
63.84444444,10.01984127,0
63.84444444,10.01984127,0
63.84444444,10.01984127,0
63.84444444,10.01984127,0
58.58888889,13.5375,0
58.58888889,13.5375,0
58.58888889,13.5375,0
58.58888889,13.5375,0
45.18769841,16.04246032,0
45.18769841,16.04246032,0
45.18769841,16.04246032,0
45.18769841,16.04246032,0
33.46666667,20.39444444,0
33.46666667,20.39444444,0
33.46666667,20.39444444,0
33.46666667,20.39444444,0
31.3,21.48888889,0
31.3,21.48888889,0
31.3,21.48888889,0
31.3,21.48888889,0
29.67638889,21.05277778,0
29.67638889,21.05277778,0
29.67638889,21.05277778,0
29.67638889,21.05277778,0
42.61544567,15.60695971,0
42.61544567,15.60695971,0
42.61544567,15.60695971,0
42.61544567,15.60695971,0
54.30555556,9.994444444,0
54.30555556,9.994444444,0
54.30555556,9.994444444,0
54.30555556,9.994444444,0
55.71984127,10.99444444,0
55.71984127,10.99444444,0
55.71984127,10.99444444,0
55.71984127,10.99444444,0
57.01190476,10.46150794,0
57.01190476,10.46150794,0
57.01190476,10.46150794,0
57.01190476,10.46150794,0
64.5718254,6.088095238,0
64.5718254,6.088095238,0
64.5718254,6.088095238,0
64.5718254,6.088095238,0
63.36785714,5.177777778,0
63.36785714,5.177777778,0
63.36785714,5.177777778,0
63.36785714,5.177777778,0
63.56587302,4.938888889,0
63.56587302,4.938888889,0
63.56587302,4.938888889,0
63.56587302,4.938888889,0
63.76599512,5.005555556,0
63.76599512,5.005555556,0
63.76599512,5.005555556,0
63.76599512,5.005555556,0
65.97686203,4.125396825,0
65.97686203,4.125396825,0
65.97686203,4.125396825,0
65.97686203,4.125396825,0
67.14246032,6.133333333,0
67.14246032,6.133333333,0
67.14246032,6.133333333,0
67.14246032,6.133333333,0
63.41666667,10.22188645,0
63.41666667,10.22188645,0
63.41666667,10.22188645,0
63.41666667,10.22188645,0
60.11111111,12.81373626,0
60.11111111,12.81373626,0
60.11111111,12.81373626,0
60.11111111,12.81373626,0
41.07777778,18.87222222,0
41.07777778,18.87222222,0
41.07777778,18.87222222,0
41.07777778,18.87222222,0
29.86984127,22.41996337,0
29.86984127,22.41996337,0
29.86984127,22.41996337,0
29.86984127,22.41996337,0
22.11111111,26.18888889,0
22.11111111,26.18888889,0
22.11111111,26.18888889,0
22.11111111,26.18888889,0
21.13134921,25.45555556,0
21.13134921,25.45555556,0
21.13134921,25.45555556,0
21.13134921,25.45555556,0
14.5236569,31.54126984,0
14.5236569,31.54126984,0
14.5236569,31.54126984,0
14.5236569,31.54126984,0
70.53376068,7.653846154,1
70.53376068,7.653846154,1
70.53376068,7.653846154,1
70.53376068,7.653846154,1
67.48333333,9.844017094,1
67.48333333,9.844017094,1
67.48333333,9.844017094,1
67.48333333,9.844017094,1
64.71666667,11.74920635,1
64.71666667,11.74920635,1
64.71666667,11.74920635,1
64.71666667,11.74920635,1
37.60555556,23.80555556,1
37.60555556,23.80555556,1
37.60555556,23.80555556,1
37.60555556,23.80555556,1
27.12857143,29.34508547,1
27.12857143,29.34508547,1
27.12857143,29.34508547,1
27.12857143,29.34508547,1
30.3531746,28.05613553,1
30.3531746,28.05613553,1
30.3531746,28.05613553,1
30.3531746,28.05613553,1
31.69444444,26.62777778,1
31.69444444,26.62777778,1
31.69444444,26.62777778,1
31.69444444,26.62777778,1
29.38333333,27.94444444,1
29.38333333,27.94444444,1
29.38333333,27.94444444,1
29.38333333,27.94444444,1
32.3218254,24.80396825,1
32.3218254,24.80396825,1
32.3218254,24.80396825,1
32.3218254,24.80396825,1
67.74246032,7.547619048,1
67.74246032,7.547619048,1
67.74246032,7.547619048,1
67.74246032,7.547619048,1
69.24047619,6.938888889,1
69.24047619,6.938888889,1
69.24047619,6.938888889,1
69.24047619,6.938888889,1
70.24603175,6.322222222,1
70.24603175,6.322222222,1
70.24603175,6.322222222,1
70.24603175,6.322222222,1
68.2469246,7.604414683,1
68.2469246,7.604414683,1
68.2469246,7.604414683,1
68.2469246,7.604414683,1
67.03888889,9.906746032,1
67.03888889,9.906746032,1
67.03888889,9.906746032,1
67.03888889,9.906746032,1
56.68333333,13.43373016,1
56.68333333,13.43373016,1
56.68333333,13.43373016,1
56.68333333,13.43373016,1
36.24285714,22.46468254,1
36.24285714,22.46468254,1
36.24285714,22.46468254,1
36.24285714,22.46468254,1
17.35555556,34.20555556,1
17.35555556,34.20555556,1
17.35555556,34.20555556,1
17.35555556,34.20555556,1
19.37599206,30.0515873,1
19.37599206,30.0515873,1
19.37599206,30.0515873,1
19.37599206,30.0515873,1
28.18134921,24.25555556,1
28.18134921,24.25555556,1
28.18134921,24.25555556,1
28.18134921,24.25555556,1
29.28968254,24.92301587,1
29.28968254,24.92301587,1
29.28968254,24.92301587,1
29.28968254,24.92301587,1
37.25555556,18.24444444,1
37.25555556,18.24444444,1
37.25555556,18.24444444,1
37.25555556,18.24444444,1
46.50952381,13.35512821,1
46.50952381,13.35512821,1
46.50952381,13.35512821,1
46.50952381,13.35512821,1
65.11666667,7.694444444,1
65.11666667,7.694444444,1
65.11666667,7.694444444,1
65.11666667,7.694444444,1
68.69047619,8.330952381,1
68.69047619,8.330952381,1
68.69047619,8.330952381,1
68.69047619,8.330952381,1
67.43333333,7.944444444,1
67.43333333,7.944444444,1
67.43333333,7.944444444,1
67.43333333,7.944444444,1
62.74563492,9.772619048,1
62.74563492,9.772619048,1
62.74563492,9.772619048,1
62.74563492,9.772619048,1
65.54126984,7.044444444,1
65.54126984,7.044444444,1
65.54126984,7.044444444,1
65.54126984,7.044444444,1
69.82649573,6.917948718,1
69.82649573,6.917948718,1
69.82649573,6.917948718,1
69.82649573,6.917948718,1
64.01666667,10.00555556,1
64.01666667,10.00555556,1
64.01666667,10.00555556,1
64.01666667,10.00555556,1
49.0218254,16.14801587,1
49.0218254,16.14801587,1
49.0218254,16.14801587,1
49.0218254,16.14801587,1
42.2243895,17.47823565,1
42.2243895,17.47823565,1
42.2243895,17.47823565,1
42.2243895,17.47823565,1
29.41349206,24.11269841,1
29.41349206,24.11269841,1
29.41349206,24.11269841,1
29.41349206,24.11269841,1
23.22222222,27.95555556,1
23.22222222,27.95555556,1
23.22222222,27.95555556,1
23.22222222,27.95555556,1
19.61666667,29.44444444,1
19.61666667,29.44444444,1
19.61666667,29.44444444,1
19.61666667,29.44444444,1
23.72857143,24.8765873,1
23.72857143,24.8765873,1
23.72857143,24.8765873,1
23.72857143,24.8765873,1
62.79444444,7.877777778,1
62.79444444,7.877777778,1
62.79444444,7.877777778,1
62.79444444,7.877777778,1
66.02777778,7.766666667,1
66.02777778,7.766666667,1
66.02777778,7.766666667,1
66.02777778,7.766666667,1
65.7991453,7.641452991,1
65.7991453,7.641452991,1
65.7991453,7.641452991,1
65.7991453,7.641452991,1
65.56706349,7.196031746,1
65.56706349,7.196031746,1
65.56706349,7.196031746,1
65.56706349,7.196031746,1
69.39700855,7.468803419,1
69.39700855,7.468803419,1
69.39700855,7.468803419,1
69.39700855,7.468803419,1
68.57261905,10.06785714,1
68.57261905,10.06785714,1
68.57261905,10.06785714,1
68.57261905,10.06785714,1
62.25555556,12.11706349,1
62.25555556,12.11706349,1
62.25555556,12.11706349,1
62.25555556,12.11706349,1
47.76025641,15.29316239,1
47.76025641,15.29316239,1
47.76025641,15.29316239,1
47.76025641,15.29316239,1
28.93134921,26.25595238,1
28.93134921,26.25595238,1
28.93134921,26.25595238,1
28.93134921,26.25595238,1
16.28888889,35.35714286,1
16.28888889,35.35714286,1
16.28888889,35.35714286,1
16.28888889,35.35714286,1
13.32936508,36.75714286,1
13.32936508,36.75714286,1
13.32936508,36.75714286,1
13.32936508,36.75714286,1
18.35739087,31.33506944,1
18.35739087,31.33506944,1
18.35739087,31.33506944,1
18.35739087,31.33506944,1
41.53690476,17.88928571,1
41.53690476,17.88928571,1
41.53690476,17.88928571,1
41.53690476,17.88928571,1
53.63333333,13.08333333,1
53.63333333,13.08333333,1
53.63333333,13.08333333,1
53.63333333,13.08333333,1
66.98333333,8.438888889,1
66.98333333,8.438888889,1
66.98333333,8.438888889,1
66.98333333,8.438888889,1
67.58010913,8.126587302,1
67.58010913,8.126587302,1
67.58010913,8.126587302,1
67.58010913,8.126587302,1
66.81111111,7.244444444,1
66.81111111,7.244444444,1
66.81111111,7.244444444,1
66.81111111,7.244444444,1
68.84444444,7.416666667,1
68.84444444,7.416666667,1
68.84444444,7.416666667,1
68.84444444,7.416666667,1
68.38333333,7.655555556,1
68.38333333,7.655555556,1
68.38333333,7.655555556,1
68.38333333,7.655555556,1
69.58571429,6.288888889,1
69.58571429,6.288888889,1
69.58571429,6.288888889,1
69.58571429,6.288888889,1
67.97222222,6.861111111,1
67.97222222,6.861111111,1
67.97222222,6.861111111,1
67.97222222,6.861111111,1
61.68888889,10.64444444,1
61.68888889,10.64444444,1
61.68888889,10.64444444,1
61.68888889,10.64444444,1
55.32222222,11.91666667,1
55.32222222,11.91666667,1
55.32222222,11.91666667,1
55.32222222,11.91666667,1
44.43333333,14.58888889,1
44.43333333,14.58888889,1
44.43333333,14.58888889,1
44.43333333,14.58888889,1
30.09761905,21.99246032,1
30.09761905,21.99246032,1
30.09761905,21.99246032,1
30.09761905,21.99246032,1
24.71904762,24.9452381,1
24.71904762,24.9452381,1
24.71904762,24.9452381,1
24.71904762,24.9452381,1
27.24737103,23.26944444,1
27.24737103,23.26944444,1
27.24737103,23.26944444,1
27.24737103,23.26944444,1
39.86111111,15.43928571,1
39.86111111,15.43928571,1
